Order_ID,Size,Machine,Processing_Time,Finish_Time
79491,77,C,35.97402597402598,873463.5410629036
79492,64,C,41.25,873504.7910629036
79493,54,B,16.6,873500.6000000016
79494,99,C,30.2020202020202,873534.9930831057
79495,94,C,31.27659574468085,873566.2696788503
79496,100,C,30.0,873596.2696788503
79497,51,B,15.1,873515.7000000016
79498,45,B,17.5,873533.2000000016
79499,10,A,10.0,873441.9999999956
79500,42,A,93.2,873535.1999999955
79501,40,B,25.0,873558.2000000016
79502,62,B,29.4,873587.6000000016
79503,12,A,12.2,873547.3999999955
79504,25,A,36.25,873583.6499999955
79505,89,C,32.47191011235955,873628.7415889626
79506,35,B,37.5,873625.1000000016
79507,78,C,35.64102564102564,873664.3826146036
79508,8,A,8.2,873591.8499999954
79509,83,C,34.096385542168676,873698.4790001458
79510,46,B,16.6,873641.7000000016
79511,97,C,30.61855670103093,873729.0975568468
79512,23,A,31.450000000000003,873623.2999999954
79513,97,C,30.61855670103093,873759.7161135478
79514,61,B,27.1,873668.8000000016
79515,77,B,87.9,873756.7000000016
79516,25,A,36.25,873659.5499999954
79517,2,A,5.2,873664.7499999953
79518,44,A,101.80000000000001,873766.5499999954
79519,29,A,47.050000000000004,873813.5999999954
79520,16,A,17.8,873831.3999999955
79521,27,B,67.9,873824.6000000016
79522,93,C,31.50537634408602,873791.2214898919
79523,31,C,74.51612903225806,873865.7376189241
79524,72,B,63.400000000000006,873888.0000000016
79525,25,A,36.25,873867.6499999955
79526,19,A,23.05,873890.6999999955
79527,22,A,29.200000000000003,873919.8999999955
79528,22,A,29.200000000000003,873949.0999999954
79529,19,A,23.05,873972.1499999955
79530,74,C,37.02702702702703,873902.7646459511
79531,71,C,38.16901408450704,873940.9336600356
79532,99,C,30.2020202020202,873971.1356802377
79533,88,C,32.72727272727273,874003.862952965
79534,4,A,5.8,873977.9499999955
79535,64,B,34.6,873922.6000000016
79536,48,B,15.4,873938.0000000016
79537,45,B,17.5,873955.5000000016
79538,42,B,21.4,873976.9000000017
79539,70,B,55.0,874031.9000000017
79540,74,C,37.02702702702703,874040.889979992
79541,77,C,35.97402597402598,874076.864005966
79542,33,A,59.45,874037.3999999955
79543,38,B,29.4,874061.3000000017
79544,66,B,40.6,874101.9000000017
79545,28,A,44.2,874081.5999999954
79546,81,C,34.691358024691354,874111.5553639907
79547,61,B,27.1,874129.0000000016
79548,94,C,31.27659574468085,874142.8319597354
79549,25,A,36.25,874117.8499999954
79550,75,C,36.66666666666667,874179.498626402
79551,82,C,34.390243902439025,874213.8888703045
79552,56,B,18.6,874147.6000000016
79553,14,A,14.8,874132.6499999955
79554,24,A,33.8,874166.4499999955
79555,33,B,43.900000000000006,874191.5000000016
79556,60,B,25.0,874216.5000000016
79557,7,A,7.45,874173.8999999955
79558,33,A,59.45,874233.3499999954
79559,95,C,31.05263157894737,874244.9415018834
79560,87,C,32.98850574712644,874277.9300076306
79561,75,B,77.5,874294.0000000016
79562,84,C,33.80952380952381,874311.7395314401
79563,73,C,37.397260273972606,874349.136791714
79564,55,B,17.5,874311.5000000016
79565,87,C,32.98850574712644,874382.1252974612
79566,48,B,15.4,874326.9000000017
79567,11,A,11.05,874244.3999999955
79568,17,A,19.450000000000003,874263.8499999954
79569,12,A,12.2,874276.0499999954
79570,87,C,32.98850574712644,874415.1138032083
79571,32,A,56.2,874332.2499999953
79572,1,A,5.05,874337.2999999954
79573,34,B,40.6,874367.5000000016
79574,83,C,34.096385542168676,874449.2101887505
79575,99,C,30.2020202020202,874479.4122089526
79576,70,B,55.0,874422.5000000016
79577,12,A,12.2,874349.4999999953
79578,62,B,29.4,874451.9000000017
79579,48,B,15.4,874467.3000000017
79580,64,B,34.6,874501.9000000017
79581,29,A,47.050000000000004,874396.5499999954
79582,29,A,47.050000000000004,874443.5999999954
79583,19,A,23.05,874466.6499999955
79584,88,C,32.72727272727273,874512.1394816799
79585,4,A,5.8,874472.4499999955
79586,58,B,21.4,874523.3000000017
79587,8,A,8.2,874480.6499999955
79588,17,A,19.450000000000003,874500.0999999954
79589,32,A,56.2,874556.2999999954
79590,92,C,31.73913043478261,874543.8786121147
79591,1,A,5.05,874561.3499999954
79592,6,A,6.8,874568.1499999955
79593,100,C,30.0,874573.8786121147
79594,13,A,13.450000000000001,874581.5999999954
79595,67,B,43.900000000000006,874567.2000000017
79596,22,A,29.200000000000003,874610.7999999954
79597,93,C,31.50537634408602,874605.3839884588
79598,89,C,32.47191011235955,874637.8558985711
79599,48,B,15.4,874582.6000000017
79600,20,A,25.0,874635.7999999954
79601,46,B,16.6,874599.2000000017
79602,39,B,27.1,874626.3000000017
79603,33,B,43.900000000000006,874670.2000000017
79604,91,C,31.978021978021978,874669.8339205491
79605,88,C,32.72727272727273,874702.5611932764
79606,2,A,5.2,874640.9999999953
79607,63,B,31.900000000000002,874702.1000000017
79608,22,A,29.200000000000003,874670.1999999953
79609,73,C,37.397260273972606,874739.9584535504
79610,93,C,31.50537634408602,874771.4638298944
79611,82,C,34.390243902439025,874805.8540737969
79612,58,B,21.4,874723.5000000017
79613,4,A,5.8,874675.9999999953
79614,32,A,56.2,874732.1999999953
79615,48,B,15.4,874738.9000000018
79616,16,A,17.8,874749.9999999953
79617,85,C,33.529411764705884,874839.3834855616
79618,62,B,29.4,874768.3000000018
79619,31,A,53.050000000000004,874803.0499999954
79620,61,B,27.1,874795.4000000018
79621,45,B,17.5,874812.9000000018
79622,7,A,7.45,874810.4999999953
79623,9,A,9.05,874819.5499999954
79624,20,A,25.0,874844.5499999954
79625,50,B,15.0,874827.9000000018
79626,45,B,17.5,874845.4000000018
79627,59,B,23.1,874868.5000000017
79628,27,A,41.45,874885.9999999953
79629,57,C,45.08771929824562,874884.4712048598
79630,83,C,34.096385542168676,874918.567590402
79631,86,C,33.25581395348837,874951.8234043554
79632,20,A,25.0,874910.9999999953
79633,49,B,15.1,874883.6000000017
79634,81,C,34.691358024691354,874986.5147623802
79635,79,B,99.10000000000001,874982.7000000017
79636,8,A,8.2,874919.1999999953
79637,90,C,32.22222222222222,875018.7369846024
79638,90,C,32.22222222222222,875050.9592068247
79639,89,C,32.47191011235955,875083.431116937
79640,92,C,31.73913043478261,875115.1702473718
79641,76,B,82.60000000000001,875065.3000000017
79642,60,B,25.0,875090.3000000017
79643,30,A,50.0,874969.1999999953
79644,97,C,30.61855670103093,875145.7888040728
79645,82,C,34.390243902439025,875180.1790479752
79646,78,B,93.4,875183.7000000017
79647,84,C,33.80952380952381,875213.9885717847
79648,94,C,31.27659574468085,875245.2651675293
79649,72,A,264.2,875233.3999999953
79650,95,C,31.05263157894737,875276.3177991083
79651,13,A,13.450000000000001,875246.8499999952
79652,45,B,17.5,875201.2000000017
79653,93,C,31.50537634408602,875307.8231754524
79654,9,A,9.05,875255.8999999953
79655,38,B,29.4,875230.6000000017
79656,33,B,43.900000000000006,875274.5000000017
79657,87,C,32.98850574712644,875340.8116811996
79658,5,A,6.25,875262.1499999953
79659,14,A,14.8,875276.9499999953
79660,39,B,27.1,875301.6000000017
79661,43,B,19.9,875321.5000000017
79662,5,A,6.25,875283.1999999953
79663,34,A,62.800000000000004,875345.9999999953
79664,100,C,30.0,875370.8116811996
79665,73,B,67.9,875389.4000000018
79666,29,A,47.050000000000004,875393.0499999954
79667,51,B,15.1,875404.5000000017
79668,97,C,30.61855670103093,875401.4302379006
79669,26,A,38.800000000000004,875431.8499999954
79670,76,C,36.315789473684205,875437.7460273743
79671,27,B,67.9,875472.4000000018
79672,6,A,6.8,875438.6499999955
79673,51,C,49.21568627450981,875486.9617136488
79674,18,A,21.2,875459.8499999954
79675,51,B,15.1,875487.5000000017
79676,53,B,15.9,875503.4000000018
79677,4,A,5.8,875465.6499999955
79678,84,C,33.80952380952381,875520.7712374582
79679,45,B,17.5,875520.9000000018
79680,35,A,66.25,875531.8999999955
79681,29,A,47.050000000000004,875578.9499999955
79682,98,C,30.408163265306122,875551.1794007235
79683,12,A,12.2,875591.1499999955
79684,27,B,67.9,875588.8000000018
79685,10,A,10.0,875601.1499999955
79686,71,C,38.16901408450704,875589.348414808
79687,53,B,15.9,875604.7000000018
79688,86,C,33.25581395348837,875622.6042287615
79689,49,B,15.1,875619.8000000018
79690,23,A,31.450000000000003,875632.5999999954
79691,22,A,29.200000000000003,875661.7999999954
79692,61,B,27.1,875646.9000000018
79693,16,A,17.8,875679.5999999954
79694,66,C,40.303030303030305,875662.9072590645
79695,67,B,43.900000000000006,875690.8000000018
79696,94,C,31.27659574468085,875694.1838548091
79697,95,C,31.05263157894737,875725.2364863881
79698,40,B,25.0,875715.8000000018
79699,91,C,31.978021978021978,875757.2145083662
79700,98,C,30.408163265306122,875787.6226716315
79701,15,A,16.25,875695.8499999954
79702,25,A,36.25,875732.0999999954
79703,75,B,77.5,875793.3000000018
79704,60,B,25.0,875818.3000000018
79705,28,A,44.2,875776.2999999954
79706,15,A,16.25,875792.5499999954
79707,18,A,21.2,875813.7499999953
79708,18,A,21.2,875834.9499999953
79709,30,C,76.66666666666667,875864.2893382981
79710,98,C,30.408163265306122,875894.6975015635
79711,43,B,19.9,875838.2000000018
79712,56,B,18.6,875856.8000000018
79713,62,B,29.4,875886.2000000018
79714,81,C,34.691358024691354,875929.3888595882
79715,75,B,77.5,875963.7000000018
79716,41,A,89.05000000000001,875923.9999999953
79717,9,A,9.05,875933.0499999954
79718,66,C,40.303030303030305,875969.6918898912
79719,11,A,11.05,875944.0999999954
79720,95,C,31.05263157894737,876000.7445214702
79721,32,A,56.2,876000.2999999954
79722,43,B,19.9,875983.6000000018
79723,7,A,7.45,876007.7499999953
79724,58,B,21.4,876005.0000000019
79725,21,A,27.05,876034.7999999954
79726,5,A,6.25,876041.0499999954
79727,6,A,6.8,876047.8499999954
79728,72,C,37.77777777777778,876038.5222992479
79729,51,B,15.1,876020.1000000018
79730,15,A,16.25,876064.0999999954
79731,80,C,35.0,876073.5222992479
79732,13,A,13.450000000000001,876077.5499999954
79733,76,B,82.60000000000001,876102.7000000018
79734,29,A,47.050000000000004,876124.5999999954
79735,53,B,15.9,876118.6000000018
79736,38,C,62.63157894736842,876136.1538781953
79737,96,C,30.833333333333332,876166.9872115287
79738,1,A,5.05,876129.6499999955
79739,63,B,31.900000000000002,876150.5000000019
79740,19,A,23.05,876152.6999999955
79741,64,B,34.6,876185.1000000018
79742,81,C,34.691358024691354,876201.6785695534
79743,29,A,47.050000000000004,876199.7499999956
79744,29,B,59.1,876244.2000000018
79745,5,A,6.25,876205.9999999956
79746,72,C,37.77777777777778,876239.4563473312
79747,82,C,34.390243902439025,876273.8465912336
79748,14,A,14.8,876220.7999999956
79749,65,B,37.5,876281.7000000018
79750,55,B,17.5,876299.2000000018
79751,52,B,15.4,876314.6000000018
79752,2,A,5.2,876225.9999999956
79753,94,C,31.27659574468085,876305.1231869783
79754,81,C,34.691358024691354,876339.814545003
79755,100,C,30.0,876369.814545003
79756,100,C,30.0,876399.814545003
79757,12,A,12.2,876238.1999999955
79758,88,C,32.72727272727273,876432.5418177303
79759,96,C,30.833333333333332,876463.3751510637
79760,47,B,15.9,876330.5000000019
79761,82,B,117.4,876447.9000000019
79762,51,A,135.05,876373.2499999956
79763,61,B,27.1,876475.0000000019
79764,23,A,31.450000000000003,876404.6999999955
79765,8,A,8.2,876412.8999999955
79766,82,C,34.390243902439025,876497.7653949661
79767,58,B,21.4,876496.4000000019
79768,40,A,85.0,876497.8999999955
79769,59,B,23.1,876519.5000000019
79770,72,C,37.77777777777778,876535.5431727439
79771,67,B,43.900000000000006,876563.4000000019
79772,17,A,19.450000000000003,876517.3499999954
79773,27,A,41.45,876558.7999999954
79774,62,C,42.25806451612903,876577.80123726
79775,23,A,31.450000000000003,876590.2499999953
79776,70,C,38.57142857142857,876616.3726658315
79777,77,B,87.9,876651.3000000019
79778,5,A,6.25,876596.4999999953
79779,65,C,40.769230769230774,876657.1418966007
79780,15,A,16.25,876612.7499999953
79781,8,A,8.2,876620.9499999953
79782,78,C,35.64102564102564,876692.7829222417
79783,66,B,40.6,876691.9000000019
79784,21,A,27.05,876647.9999999953
79785,91,C,31.978021978021978,876724.7609442198
79786,76,C,36.315789473684205,876761.0767336935
79787,77,B,87.9,876779.8000000019
79788,23,A,31.450000000000003,876679.4499999953
79789,80,C,35.0,876796.0767336935
79790,97,C,30.61855670103093,876826.6952903945
79791,17,A,19.450000000000003,876698.8999999953
79792,68,B,47.4,876827.2000000019
79793,19,A,23.05,876721.9499999953
79794,83,C,34.096385542168676,876860.7916759367
79795,38,A,77.2,876799.1499999953
79796,4,A,5.8,876804.9499999953
79797,59,B,23.1,876850.3000000019
79798,73,C,37.397260273972606,876898.1889362106
79799,98,C,30.408163265306122,876928.5970994759
79800,17,A,19.450000000000003,876824.3999999953
79801,61,B,27.1,876877.4000000019
79802,73,B,67.9,876945.3000000019
79803,32,A,56.2,876880.5999999952
79804,86,C,33.25581395348837,876961.8529134294
79805,5,A,6.25,876886.8499999952
79806,83,C,34.096385542168676,876995.9492989716
79807,66,B,40.6,876985.9000000019
79808,21,A,27.05,876913.8999999953
79809,97,C,30.61855670103093,877026.5678556726
79810,63,B,31.900000000000002,877017.8000000019
79811,82,C,34.390243902439025,877060.958099575
79812,26,A,38.800000000000004,876952.6999999953
79813,96,C,30.833333333333332,877091.7914329084
79814,39,A,81.05,877033.7499999953
79815,11,A,11.05,877044.7999999954
79816,82,C,34.390243902439025,877126.1816768108
79817,36,B,34.6,877052.4000000019
79818,64,B,34.6,877087.0000000019
79819,8,A,8.2,877052.9999999953
79820,29,A,47.050000000000004,877100.0499999954
79821,7,A,7.45,877107.4999999953
79822,68,B,47.4,877134.4000000019
79823,35,B,37.5,877171.9000000019
79824,45,C,54.44444444444444,877180.6261212553
79825,18,A,21.2,877128.6999999953
79826,16,A,17.8,877146.4999999953
79827,74,C,37.02702702702703,877217.6531482823
79828,73,B,67.9,877239.8000000019
79829,28,A,44.2,877190.6999999953
79830,68,C,39.41176470588235,877257.0649129882
79831,18,A,21.2,877211.8999999953
79832,52,B,15.4,877255.2000000019
79833,77,C,35.97402597402598,877293.0389389623
79834,62,B,29.4,877284.600000002
79835,35,A,66.25,877278.1499999953
79836,72,C,37.77777777777778,877330.81671674
79837,51,B,15.1,877299.7000000019
79838,58,B,21.4,877321.100000002
79839,94,C,31.27659574468085,877362.0933124847
79840,25,A,36.25,877314.3999999953
79841,43,B,19.9,877341.000000002
79842,55,B,17.5,877358.500000002
79843,41,B,23.1,877381.600000002
79844,1,A,5.05,877319.4499999953
79845,2,A,5.2,877324.6499999953
79846,87,C,32.98850574712644,877395.0818182318
79847,74,C,37.02702702702703,877432.1088452588
79848,98,C,30.408163265306122,877462.5170085242
79849,1,A,5.05,877329.6999999953
79850,9,A,9.05,877338.7499999953
79851,62,B,29.4,877411.000000002
79852,22,A,29.200000000000003,877367.9499999953
79853,57,B,19.9,877430.900000002
79854,24,A,33.8,877401.7499999953
79855,80,C,35.0,877497.5170085242
79856,85,C,33.529411764705884,877531.0464202889
79857,41,B,23.1,877454.000000002
79858,24,A,33.8,877435.5499999954
79859,45,B,17.5,877471.500000002
79860,99,C,30.2020202020202,877561.2484404909
79861,63,B,31.900000000000002,877503.400000002
79862,87,C,32.98850574712644,877594.2369462381
79863,99,C,30.2020202020202,877624.4389664402
79864,10,A,10.0,877445.5499999954
79865,74,B,72.6,877576.000000002
79866,95,C,31.05263157894737,877655.4915980191
79867,46,A,110.80000000000001,877556.3499999954
79868,10,A,10.0,877566.3499999954
79869,62,B,29.4,877605.400000002
79870,72,B,63.400000000000006,877668.800000002
79871,60,B,25.0,877693.800000002
79872,78,C,35.64102564102564,877691.1326236601
79873,33,A,59.45,877625.7999999954
79874,58,B,21.4,877715.200000002
79875,18,A,21.2,877646.9999999953
79876,60,C,43.333333333333336,877734.4659569935
79877,9,A,9.05,877656.0499999954
79878,9,A,9.05,877665.0999999954
79879,46,B,16.6,877731.800000002
79880,93,C,31.50537634408602,877765.9713333376
79881,43,B,19.9,877751.700000002
79882,98,C,30.408163265306122,877796.3794966029
79883,20,A,25.0,877690.0999999954
79884,8,A,8.2,877698.2999999954
79885,69,B,51.1,877802.800000002
79886,90,C,32.22222222222222,877828.6017188252
79887,100,C,30.0,877858.6017188252
79888,90,C,32.22222222222222,877890.8239410474
79889,78,B,93.4,877896.200000002
79890,6,A,6.8,877705.0999999954
79891,68,C,39.41176470588235,877930.2357057533
79892,33,A,59.45,877764.5499999954
79893,37,A,73.45,877837.9999999953
79894,48,B,15.4,877911.6000000021
79895,60,B,25.0,877936.6000000021
79896,72,C,37.77777777777778,877968.0134835311
79897,95,C,31.05263157894737,877999.0661151101
79898,95,C,31.05263157894737,878030.118746689
79899,83,B,123.9,878060.5000000021
79900,54,A,150.8,877988.7999999954
79901,87,C,32.98850574712644,878063.1072524362
79902,31,A,53.050000000000004,878041.8499999954
79903,40,B,25.0,878085.5000000021
79904,58,B,21.4,878106.9000000021
79905,88,C,32.72727272727273,878095.8345251635
79906,61,B,27.1,878134.0000000021
79907,33,A,59.45,878101.2999999954
79908,68,C,39.41176470588235,878135.2462898694
79909,69,C,38.98550724637681,878174.2317971158
79910,42,B,21.4,878155.4000000021
79911,93,C,31.50537634408602,878205.7371734598
79912,36,A,69.8,878171.0999999954
79913,90,C,32.22222222222222,878237.9593956821
79914,60,B,25.0,878180.4000000021
79915,51,B,15.1,878195.5000000021
79916,21,A,27.05,878198.1499999955
79917,83,C,34.096385542168676,878272.0557812243
79918,91,C,31.978021978021978,878304.0338032023
79919,90,C,32.22222222222222,878336.2560254246
79920,35,B,37.5,878233.0000000021
79921,79,B,99.10000000000001,878332.1000000021
79922,6,A,6.8,878204.9499999955
79923,75,C,36.66666666666667,878372.9226920912
79924,92,C,31.73913043478261,878404.661822526
79925,79,B,99.10000000000001,878431.200000002
79926,55,A,156.25,878361.1999999955
79927,48,B,15.4,878446.6000000021
79928,25,A,36.25,878397.4499999955
79929,62,C,42.25806451612903,878446.9198870421
79930,98,C,30.408163265306122,878477.3280503075
79931,25,A,36.25,878433.6999999955
79932,30,A,50.0,878483.6999999955
79933,30,B,55.0,878501.6000000021
79934,23,A,31.450000000000003,878515.1499999955
79935,56,B,18.6,878520.200000002
79936,78,C,35.64102564102564,878512.9690759485
79937,77,C,35.97402597402598,878548.9431019225
79938,97,C,30.61855670103093,878579.5616586235
79939,13,A,13.450000000000001,878528.5999999954
79940,6,A,6.8,878535.3999999955
79941,41,B,23.1,878543.300000002
79942,46,B,16.6,878559.900000002
79943,46,B,16.6,878576.500000002
79944,86,C,33.25581395348837,878612.817472577
79945,50,B,15.0,878591.500000002
79946,54,B,16.6,878608.100000002
79947,96,C,30.833333333333332,878643.6508059104
79948,84,C,33.80952380952381,878677.4603297198
79949,17,A,19.450000000000003,878554.8499999954
79950,22,A,29.200000000000003,878584.0499999954
79951,6,A,6.8,878590.8499999954
79952,57,B,19.9,878628.000000002
79953,37,B,31.900000000000002,878659.900000002
79954,97,C,30.61855670103093,878708.0788864208
79955,35,A,66.25,878657.0999999954
79956,88,C,32.72727272727273,878740.8061591481
79957,34,B,40.6,878700.500000002
79958,82,C,34.390243902439025,878775.1964030506
79959,92,C,31.73913043478261,878806.9355334854
79960,59,B,23.1,878723.600000002
79961,36,A,69.8,878726.8999999955
79962,24,A,33.8,878760.6999999955
79963,23,A,31.450000000000003,878792.1499999955
79964,61,B,27.1,878750.7000000019
79965,49,B,15.1,878765.8000000019
79966,26,A,38.800000000000004,878830.9499999955
79967,52,B,15.4,878781.2000000019
79968,25,B,77.5,878858.7000000019
79969,99,C,30.2020202020202,878837.1375536874
79970,78,C,35.64102564102564,878872.7785793284
79971,53,B,15.9,878874.600000002
79972,86,C,33.25581395348837,878906.0343932819
79973,78,C,35.64102564102564,878941.6754189229
79974,60,B,25.0,878899.600000002
79975,28,A,44.2,878875.1499999955
79976,62,B,29.4,878929.000000002
79977,87,C,32.98850574712644,878974.6639246701
79978,9,A,9.05,878884.1999999955
79979,18,A,21.2,878905.3999999955
79980,7,A,7.45,878912.8499999954
79981,96,C,30.833333333333332,879005.4972580035
79982,10,A,10.0,878922.8499999954
79983,40,B,25.0,878954.000000002
79984,5,A,6.25,878929.0999999954
79985,10,A,10.0,878939.0999999954
79986,14,A,14.8,878953.8999999955
79987,66,B,40.6,878994.600000002
79988,44,B,18.6,879013.2000000019
79989,28,A,44.2,878998.0999999954
79990,71,C,38.16901408450704,879043.666272088
79991,40,B,25.0,879038.2000000019
79992,91,C,31.978021978021978,879075.644294066
79993,26,A,38.800000000000004,879036.8999999955
79994,97,C,30.61855670103093,879106.262850767
79995,70,B,55.0,879093.2000000019
79996,52,B,15.4,879108.600000002
79997,9,A,9.05,879045.9499999955
79998,75,C,36.66666666666667,879142.9295174336
79999,100,C,30.0,879172.9295174336
80000,81,C,34.691358024691354,879207.6208754583
80001,50,B,15.0,879123.600000002
80002,45,B,17.5,879141.100000002
80003,19,A,23.05,879068.9999999956
80004,30,A,50.0,879118.9999999956
80005,90,C,32.22222222222222,879239.8430976806
80006,37,B,31.900000000000002,879173.000000002
80007,81,C,34.691358024691354,879274.5344557053
80008,69,B,51.1,879224.100000002
80009,46,A,110.80000000000001,879229.7999999956
80010,83,C,34.096385542168676,879308.6308412475
80011,57,B,19.9,879244.000000002
80012,59,B,23.1,879267.100000002
80013,22,A,29.200000000000003,879258.9999999956
80014,4,A,5.8,879264.7999999956
80015,33,B,43.900000000000006,879311.000000002
80016,19,A,23.05,879287.8499999957
80017,50,B,15.0,879326.000000002
80018,48,B,15.4,879341.400000002
80019,77,C,35.97402597402598,879344.6048672216
80020,27,A,41.45,879329.2999999956
80021,81,C,34.691358024691354,879379.2962252463
80022,43,B,19.9,879361.300000002
80023,23,A,31.450000000000003,879360.7499999956
80024,7,A,7.45,879368.1999999955
80025,99,C,30.2020202020202,879409.4982454483
80026,97,C,30.61855670103093,879440.1168021493
80027,24,A,33.8,879401.9999999956
80028,49,B,15.1,879376.400000002
80029,50,B,15.0,879391.400000002
80030,45,B,17.5,879408.900000002
80031,8,A,8.2,879410.1999999955
80032,71,B,59.1,879468.000000002
80033,35,A,66.25,879476.4499999955
80034,62,C,42.25806451612903,879482.3748666655
80035,92,C,31.73913043478261,879514.1139971003
80036,84,C,33.80952380952381,879547.9235209097
80037,34,B,40.6,879508.600000002
80038,89,C,32.47191011235955,879580.395431022
80039,100,C,30.0,879610.395431022
80040,75,B,77.5,879586.100000002
80041,95,C,31.05263157894737,879641.448062601
80042,90,C,32.22222222222222,879673.6702848233
80043,44,A,101.80000000000001,879578.2499999956
80044,20,A,25.0,879603.2499999956
80045,55,B,17.5,879603.600000002
80046,66,B,40.6,879644.2000000019
80047,40,B,25.0,879669.2000000019
80048,84,C,33.80952380952381,879707.4798086328
80049,11,A,11.05,879614.2999999956
80050,82,C,34.390243902439025,879741.8700525352
80051,50,B,15.0,879684.2000000019
80052,26,A,38.800000000000004,879653.0999999957
80053,78,C,35.64102564102564,879777.5110781762
80054,37,B,31.900000000000002,879716.100000002
80055,44,B,18.6,879734.7000000019
80056,64,B,34.6,879769.3000000019
80057,15,A,16.25,879669.3499999957
80058,67,B,43.900000000000006,879813.2000000019
80059,31,A,53.050000000000004,879722.3999999957
80060,31,A,53.050000000000004,879775.4499999958
80061,68,C,39.41176470588235,879816.9228428821
80062,28,A,44.2,879819.6499999957
80063,2,A,5.2,879824.8499999957
80064,65,B,37.5,879850.7000000019
80065,38,C,62.63157894736842,879879.5544218295
80066,7,A,7.45,879832.2999999956
80067,64,B,34.6,879885.3000000019
80068,6,A,6.8,879839.0999999957
80069,13,A,13.450000000000001,879852.5499999956
80070,3,A,5.45,879857.9999999956
80071,42,B,21.4,879906.7000000019
80072,66,C,40.303030303030305,879919.8574521325
80073,68,B,47.4,879954.100000002
80074,60,C,43.333333333333336,879963.1907854659
80075,65,B,37.5,879991.600000002
80076,67,C,39.85074626865672,880003.0415317345
80077,79,C,35.31645569620253,880038.3579874308
80078,26,A,38.800000000000004,879896.7999999956
80079,1,A,5.05,879901.8499999957
80080,25,A,36.25,879938.0999999957
80081,78,C,35.64102564102564,880073.9990130718
80082,59,B,23.1,880014.7000000019
80083,97,C,30.61855670103093,880104.6175697728
80084,60,B,25.0,880039.7000000019
80085,33,A,59.45,879997.5499999956
80086,60,B,25.0,880064.7000000019
80087,34,A,62.800000000000004,880060.3499999957
80088,95,C,31.05263157894737,880135.6702013517
80089,69,B,51.1,880115.8000000019
80090,15,A,16.25,880076.5999999957
80091,53,B,15.9,880131.7000000019
80092,46,B,16.6,880148.3000000019
80093,41,A,89.05000000000001,880165.6499999957
80094,89,C,32.47191011235955,880168.142111464
80095,31,B,51.1,880199.4000000019
80096,31,A,53.050000000000004,880218.6999999958
80097,91,C,31.978021978021978,880200.1201334421
80098,11,A,11.05,880229.7499999958
80099,3,A,5.45,880235.1999999958
80100,88,C,32.72727272727273,880232.8474061694
80101,64,B,34.6,880234.0000000019
80102,43,B,19.9,880253.9000000019
80103,93,C,31.50537634408602,880264.3527825135
80104,29,A,47.050000000000004,880282.2499999958
80105,84,C,33.80952380952381,880298.162306323
80106,65,B,37.5,880291.4000000019
80107,78,C,35.64102564102564,880333.803331964
80108,67,B,43.900000000000006,880335.3000000019
80109,58,B,21.4,880356.7000000019
80110,32,A,56.2,880338.4499999958
80111,77,C,35.97402597402598,880369.777357938
80112,42,B,21.4,880378.100000002
80113,3,A,5.45,880343.8999999957
80114,64,C,41.25,880411.027357938
80115,52,B,15.4,880393.500000002
80116,7,A,7.45,880351.3499999957
80117,37,A,73.45,880424.7999999956
80118,98,C,30.408163265306122,880441.4355212033
80119,1,A,5.05,880429.8499999957
80120,58,B,21.4,880414.900000002
80121,68,B,47.4,880462.300000002
80122,47,B,15.9,880478.200000002
80123,91,C,31.978021978021978,880473.4135431814
80124,60,B,25.0,880503.200000002
80125,37,A,73.45,880503.2999999956
80126,70,C,38.57142857142857,880511.9849717529
80127,68,B,47.4,880550.6000000021
80128,54,C,47.03703703703704,880559.0220087899
80129,50,B,15.0,880565.6000000021
80130,54,B,16.6,880582.200000002
80131,8,A,8.2,880511.4999999956
80132,21,A,27.05,880538.5499999956
80133,55,B,17.5,880599.700000002
80134,5,A,6.25,880544.7999999956
80135,27,A,41.45,880586.2499999956
80136,20,A,25.0,880611.2499999956
80137,52,C,48.46153846153846,880607.4835472514
80138,7,A,7.45,880618.6999999955
80139,79,C,35.31645569620253,880642.8000029477
80140,12,A,12.2,880630.8999999955
80141,27,B,67.9,880667.6000000021
80142,100,C,30.0,880672.8000029477
80143,89,C,32.47191011235955,880705.27191306
80144,93,C,31.50537634408602,880736.7772894041
80145,3,A,5.45,880636.3499999954
80146,69,B,51.1,880718.700000002
80147,4,A,5.8,880642.1499999955
80148,52,B,15.4,880734.1000000021
80149,91,C,31.978021978021978,880768.7553113821
80150,87,C,32.98850574712644,880801.7438171293
80151,51,B,15.1,880749.200000002
80152,48,A,120.2,880762.3499999954
80153,45,B,17.5,880766.700000002
80154,68,B,47.4,880814.1000000021
80155,55,B,17.5,880831.6000000021
80156,12,A,12.2,880774.5499999954
80157,62,C,42.25806451612903,880844.0018816454
80158,99,C,30.2020202020202,880874.2039018475
80159,1,A,5.05,880779.5999999954
80160,100,C,30.0,880904.2039018475
80161,59,B,23.1,880854.700000002
80162,70,B,55.0,880909.700000002
80163,15,A,16.25,880795.8499999954
80164,57,B,19.9,880929.6000000021
80165,12,A,12.2,880808.0499999954
80166,13,A,13.450000000000001,880821.4999999953
80167,61,C,42.78688524590164,880946.9907870934
80168,82,C,34.390243902439025,880981.3810309959
80169,17,A,19.450000000000003,880840.9499999953
80170,81,C,34.691358024691354,881016.0723890206
80171,54,B,16.6,880946.200000002
