id,size
91709,48
91710,81
91711,98
91712,11
91713,93
91714,73
91715,75
91716,60
91717,55
91718,70
91719,9
91720,50
91721,87
91722,47
91723,89
91724,3
91725,58
91726,71
91727,30
91728,14
91729,54
91730,7
91731,97
91732,79
91733,34
91734,62
91735,90
91736,73
91737,3
91738,29
91739,28
91740,25
91741,37
91742,95
91743,78
91744,100
91745,62
91746,79
91747,95
91748,88
91749,50
91750,90
91751,54
91752,59
91753,50
91754,8
91755,88
91756,47
91757,63
91758,8
91759,37
91760,63
91761,11
91762,19
91763,3
91764,83
91765,13
91766,21
91767,86
91768,11
91769,76
91770,92
91771,97
91772,97
91773,84
91774,85
91775,12
91776,80
91777,14
91778,34
91779,67
91780,48
91781,12
91782,25
91783,61
91784,65
91785,100
91786,34
91787,66
91788,11
91789,26
91790,26
91791,23
91792,28
91793,9
91794,13
91795,40
91796,7
91797,27
91798,12
91799,85
91800,55
91801,67
91802,63
91803,81
91804,47
91805,93
91806,92
91807,95
91808,60
91809,21
91810,1
91811,75
91812,6
91813,20
91814,6
91815,91
91816,9
91817,11
91818,91
91819,25
91820,7
91821,55
91822,52
91823,92
91824,93
91825,94
91826,1
91827,76
91828,19
91829,25
91830,27
91831,35
91832,94
91833,53
91834,27
91835,34
91836,60
91837,34
91838,65
91839,55
91840,91
91841,56
91842,60
91843,94
91844,99
91845,100
91846,94
91847,3
91848,36
91849,59
91850,90
91851,36
91852,90
91853,85
91854,91
91855,60
91856,53
91857,33
91858,34
91859,30
91860,89
91861,42
91862,22
91863,94
91864,81
91865,70
91866,68
91867,62
91868,53
91869,19
91870,69
91871,18
91872,74
91873,56
91874,20
91875,10
91876,67
91877,26
91878,2
91879,52
91880,33
91881,43
91882,29
91883,49
91884,65
91885,68
91886,44
91887,52
91888,43
91889,32
91890,9
91891,66
91892,73
91893,50
91894,42
91895,86
91896,74
91897,3
91898,51
91899,29
91900,10
91901,89
91902,7
91903,30
91904,7
91905,70
91906,92
91907,59
91908,6
91909,76
91910,72
91911,16
91912,44
91913,84
91914,9
91915,96
91916,34
91917,74
91918,37
91919,66
91920,26
91921,75
91922,58
91923,66
91924,79
91925,91
91926,31
91927,80
91928,59
91929,36
91930,61
91931,11
91932,94
91933,69
91934,44
91935,16
91936,92
91937,46
91938,38
91939,83
91940,61
91941,64
91942,98
91943,46
91944,10
91945,77
91946,51
91947,91
91948,29
91949,72
91950,19
91951,79
91952,91
91953,18
91954,97
91955,65
91956,5
91957,48
91958,31
91959,39
91960,6
91961,84
91962,64
91963,25
91964,61
91965,4
91966,84
91967,20
91968,23
91969,47
91970,5
91971,42
91972,71
91973,22
91974,89
91975,8
91976,17
91977,13
91978,85
91979,46
91980,41
91981,29
91982,33
91983,6
91984,94
91985,93
91986,47
91987,51
91988,64
91989,51
91990,4
91991,47
91992,93
91993,18
91994,90
91995,28
91996,16
91997,76
91998,53
91999,4
92000,27
92001,2
92002,8
92003,98
92004,24
92005,11
92006,4
92007,84
92008,36
92009,23
92010,82
92011,82
92012,28
92013,5
92014,78
92015,22
92016,25
92017,97
92018,87
92019,44
92020,72
92021,3
92022,13
92023,23
92024,37
92025,66
92026,35
92027,69
92028,62
92029,39
92030,40
92031,100
92032,55
92033,69
92034,30
92035,60
92036,34
92037,68
92038,40
92039,19
92040,49
92041,96
92042,17
92043,35
92044,59
92045,69
92046,64
92047,13
92048,52
92049,28
92050,99
92051,36
92052,48
92053,23
92054,60
92055,6
92056,51
92057,89
92058,23
92059,71
92060,27
92061,93
92062,87
92063,52
92064,55
92065,92
92066,49
92067,2
92068,76
92069,59
92070,52
92071,81
92072,53
92073,99
92074,66
92075,65
92076,86
92077,95
92078,33
92079,67
92080,41
92081,24
92082,3
92083,32
92084,35
92085,81
92086,8
92087,16
92088,60
92089,80
92090,40
92091,89
92092,78
92093,25
92094,16
92095,85
92096,22
92097,91
92098,38
92099,51
92100,51
92101,75
92102,68
92103,85
92104,42
92105,54
92106,91
92107,61
92108,91
92109,87
92110,87
92111,60
92112,6
92113,19
92114,93
92115,59
92116,71
92117,21
92118,88
92119,75
92120,90
92121,76
92122,5
92123,2
92124,74
92125,16
92126,73
92127,88
92128,22
92129,69
92130,41
92131,56
92132,75
92133,20
92134,44
92135,48
92136,47
92137,71
92138,49
92139,71
92140,100
92141,97
92142,100
92143,72
92144,100
92145,84
92146,73
92147,18
92148,97
92149,35
92150,74
92151,50
92152,99
92153,54
92154,58
92155,32
92156,79
92157,43
92158,38
92159,37
92160,99
92161,97
92162,25
92163,36
92164,11
92165,23
92166,53
92167,46
92168,56
92169,66
92170,5
92171,53
92172,78
92173,44
92174,9
92175,80
92176,99
92177,35
92178,63
92179,70
92180,76
92181,92
92182,34
92183,20
92184,97
92185,82
92186,27
92187,48
92188,49
92189,49
92190,62
92191,12
92192,39
92193,30
92194,49
92195,67
92196,14
92197,95
92198,60
92199,55
92200,2
92201,86
92202,52
92203,28
92204,51
92205,86
92206,93
92207,64
92208,56
92209,48
92210,81
92211,18
92212,9
92213,46
92214,97
92215,1
92216,1
92217,55
92218,51
92219,12
92220,53
92221,89
92222,39
92223,33
92224,1
92225,77
92226,61
92227,72
92228,18
92229,92
92230,71
92231,64
92232,55
92233,17
92234,65
92235,24
92236,1
92237,70
92238,36
92239,15
92240,37
92241,100
92242,36
92243,62
92244,98
92245,45
92246,64
92247,66
92248,74
92249,62
92250,28
92251,96
92252,26
92253,36
92254,1
92255,62
92256,12
92257,43
92258,89
92259,41
92260,87
92261,58
92262,12
92263,35
92264,51
92265,32
92266,87
92267,73
92268,62
92269,21
92270,22
92271,59
92272,41
92273,7
92274,52
92275,5
92276,26
92277,90
92278,72
92279,89
92280,44
92281,80
92282,76
92283,43
92284,23
92285,54
92286,51
92287,76
92288,4
92289,83
92290,96
92291,61
92292,93
92293,61
92294,97
92295,15
92296,64
92297,54
92298,91
92299,55
92300,9
92301,26
92302,26
92303,52
92304,38
92305,37
92306,85
92307,93
92308,72
92309,89
92310,83
92311,35
92312,46
92313,32
92314,87
92315,26
92316,23
92317,44
92318,75
92319,68
92320,51
92321,76
92322,92
92323,84
92324,16
92325,65
92326,80
92327,25
92328,85
92329,87
92330,43
92331,96
92332,65
92333,24
92334,33
92335,48
92336,93
92337,89
92338,56
92339,22
92340,95
92341,87
92342,20
92343,43
92344,88
92345,43
92346,18
92347,99
92348,11
92349,86
92350,31
92351,33
92352,31
92353,14
92354,87
92355,98
92356,5
92357,13
92358,95
92359,45
92360,33
92361,34
92362,64
92363,10
92364,21
92365,62
92366,73
92367,46
92368,42
92369,85
92370,20
92371,46
92372,62
92373,77
92374,10
92375,41
92376,23
92377,46
92378,18
92379,55
92380,37
92381,18
92382,4
92383,84
92384,43
92385,20
92386,3
92387,12
92388,67
92389,87
92390,19
92391,59
92392,11
92393,56
92394,98
92395,18
92396,85
92397,81
92398,65
92399,76
92400,6
92401,17
92402,56
92403,72
92404,26
92405,97
92406,49
92407,92
92408,46
92409,14
92410,16
92411,27
92412,72
92413,42
92414,1
92415,85
92416,2
92417,24
92418,58
92419,94
92420,87
92421,97
92422,63
92423,54
92424,45
92425,40
92426,74
92427,65
92428,98
92429,42
92430,73
92431,4
92432,93
92433,98
92434,69
92435,21
92436,68
92437,65
92438,62
92439,80
92440,56
92441,49
92442,55
92443,2
92444,23
92445,32
92446,41
92447,48
92448,28
92449,33
92450,51
92451,23
92452,87
92453,50
92454,12
92455,77
92456,88
92457,87
92458,34
92459,19
92460,96
92461,99
92462,96
92463,77
92464,73
92465,84
92466,55
92467,93
92468,35
92469,47
92470,70
92471,67
92472,12
92473,2
92474,9
92475,96
92476,39
92477,32
92478,42
92479,99
92480,78
92481,35
92482,4
92483,15
92484,3
92485,49
92486,1
92487,68
92488,97
92489,22
92490,48
92491,87
92492,56
92493,68
92494,30
92495,24
92496,45
92497,23
92498,65
92499,88
92500,69
92501,34
92502,60
92503,28
92504,80
92505,83
92506,77
92507,28
92508,35
92509,21
92510,88
92511,72
92512,70
92513,8
92514,38
92515,92
92516,41
92517,12
92518,78
92519,49
92520,69
92521,72
92522,98
92523,96
92524,14
92525,71
92526,8
92527,76
92528,41
92529,86
92530,74
92531,93
92532,56
92533,38
92534,45
92535,15
92536,36
92537,98
92538,35
92539,79
92540,47
92541,64
92542,39
92543,24
92544,93
92545,21
92546,35
92547,99
92548,60
92549,90
92550,78
92551,29
92552,15
92553,81
92554,49
92555,75
92556,68
92557,45
92558,81
92559,32
92560,36
92561,90
92562,6
92563,88
92564,2
92565,59
92566,60
92567,29
92568,80
92569,31
92570,94
92571,61
92572,63
92573,72
92574,93
92575,20
92576,65
92577,88
92578,81
92579,68
92580,67
92581,23
92582,53
92583,78
92584,41
92585,95
92586,29
92587,26
92588,100
92589,43
92590,95
92591,88
92592,41
92593,49
92594,34
92595,39
92596,13
92597,35
92598,84
92599,17
92600,73
92601,76
92602,67
92603,63
92604,84
92605,57
92606,12
92607,89
92608,89
92609,3
92610,64
92611,43
92612,29
92613,88
92614,93
92615,93
92616,63
92617,43
92618,88
92619,77
92620,2
92621,32
92622,63
92623,11
92624,92
92625,41
92626,51
92627,15
92628,13
92629,32
92630,64
92631,23
92632,20
92633,15
92634,20
92635,33
92636,50
92637,98
92638,8
92639,92
92640,92
92641,6
92642,19
92643,30
92644,20
92645,88
92646,2
92647,60
92648,2
92649,4
92650,91
92651,8
92652,46
92653,56
92654,56
92655,9
92656,17
92657,76
92658,53
92659,91
92660,66
92661,12
92662,41
92663,99
92664,64
92665,8
92666,44
92667,49
92668,45
92669,97
92670,20
92671,12
92672,18
92673,40
92674,75
92675,84
92676,26
92677,50
92678,13
92679,61
92680,59
92681,40
92682,49
92683,100
92684,81
92685,21
92686,97
92687,45
92688,90
92689,59
92690,16
92691,46
92692,94
92693,65
92694,29
92695,3
92696,7
92697,45
92698,9
92699,66
92700,96
92701,4
92702,77
92703,57
92704,40
92705,75
92706,11
92707,61
92708,87
92709,2
92710,19
92711,8
92712,15
92713,1
92714,86
92715,21
92716,89
92717,32
92718,65
92719,52
92720,90
92721,69
92722,4
92723,5
92724,11
92725,43
92726,89
92727,94
92728,47
92729,26
92730,95
92731,58
92732,82
92733,79
92734,80
92735,13
92736,75
92737,3
92738,19
92739,16
92740,52
92741,24
92742,30
92743,33
92744,81
92745,30
92746,38
92747,75
92748,72
92749,98
92750,53
92751,93
92752,30
92753,15
92754,34
92755,8
92756,30
92757,64
92758,27
92759,37
92760,6
92761,32
92762,46
92763,35
92764,71
92765,45
92766,81
92767,75
92768,31
92769,16
92770,5
92771,93
92772,97
92773,20
92774,53
92775,61
92776,18
92777,28
92778,8
92779,40
92780,11
92781,88
92782,18
92783,48
92784,24
92785,26
92786,35
92787,79
92788,67
92789,83
92790,87
92791,40
92792,86
92793,63
92794,29
92795,86
92796,26
92797,3
92798,67
92799,61
92800,13
92801,86
92802,7
92803,100
92804,68
92805,70
92806,63
92807,69
92808,83
92809,96
92810,79
92811,92
92812,54
92813,83
92814,84
92815,34
92816,62
92817,55
92818,5
92819,55
92820,77
92821,94
92822,63
92823,90
92824,89
92825,87
92826,26
92827,45
92828,43
92829,78
92830,19
92831,4
92832,22
92833,26
92834,42
92835,1
92836,68
92837,87
92838,81
92839,38
92840,76
92841,40
92842,24
92843,98
92844,32
92845,42
92846,96
92847,62
92848,23
92849,13
92850,9
92851,6
92852,52
92853,78
92854,39
92855,98
92856,72
92857,8
92858,68
92859,59
92860,76
92861,80
92862,35
92863,71
92864,47
92865,42
92866,17
92867,79
92868,30
92869,34
92870,55
92871,52
92872,86
92873,6
92874,14
92875,17
92876,80
92877,49
92878,56
92879,52
92880,89
92881,13
92882,25
92883,66
92884,2
92885,29
92886,66
92887,36
92888,88
92889,98
92890,11
92891,34
92892,42
92893,98
92894,94
92895,90
92896,51
92897,16
92898,69
92899,77
92900,100
92901,84
92902,26
92903,58
92904,15
92905,64
92906,23
92907,75
92908,4
92909,6
92910,59
92911,74
92912,70
92913,42
92914,11
92915,1
92916,61
92917,89
92918,79
92919,98
92920,13
92921,86
92922,59
92923,26
92924,20
92925,79
92926,96
92927,77
92928,5
92929,64
92930,61
92931,8
92932,53
92933,71
92934,31
92935,11
92936,60
92937,63
92938,47
92939,62
92940,62
92941,51
92942,87
92943,51
92944,59
92945,87
92946,87
92947,66
92948,48
92949,65
92950,52
92951,26
92952,57
92953,60
92954,92
92955,61
92956,8
92957,70
92958,11
92959,92
92960,100
92961,86
92962,77
92963,15
92964,27
92965,40
92966,19
92967,17
92968,11
92969,20
92970,19
92971,57
92972,35
92973,49
92974,77
92975,82
92976,90
92977,88
92978,12
92979,7
92980,93
92981,22
92982,63
92983,31
92984,27
92985,47
92986,66
92987,82
92988,78
92989,47
92990,17
92991,62
92992,61
92993,76
92994,42
92995,17
92996,6
92997,52
92998,34
92999,70
93000,20
93001,28
93002,88
93003,23
93004,100
93005,96
93006,65
93007,89
93008,16
93009,24
93010,11
93011,1
93012,71
93013,24
93014,7
93015,47
93016,9
93017,30
93018,79
93019,7
93020,86
93021,6
93022,28
93023,47
93024,79
93025,31
93026,17
93027,7
93028,20
93029,31
93030,46
93031,37
93032,76
93033,86
93034,47
93035,99
93036,96
93037,89
93038,95
93039,9
93040,75
93041,92
93042,6
93043,28
93044,30
93045,13
93046,39
93047,66
93048,73
93049,44
93050,69
93051,75
93052,23
93053,3
93054,31
93055,79
93056,48
93057,60
93058,91
93059,18
93060,20
93061,43
93062,11
93063,42
93064,41
93065,90
93066,3
93067,55
93068,75
93069,8
93070,69
93071,77
93072,96
93073,15
93074,67
93075,84
93076,85
93077,98
93078,21
93079,59
93080,34
93081,83
93082,89
93083,14
93084,65
93085,6
93086,15
93087,33
93088,87
93089,8
93090,36
93091,81
93092,4
93093,14
93094,92
93095,61
93096,17
93097,52
93098,9
93099,56
93100,77
93101,38
93102,19
93103,1
93104,68
93105,75
93106,43
93107,90
93108,100
93109,15
93110,15
93111,55
93112,70
93113,99
93114,91
93115,4
93116,67
93117,94
93118,18
93119,33
93120,57
93121,2
93122,84
93123,25
93124,41
93125,73
93126,48
93127,84
93128,75
93129,85
93130,43
93131,25
93132,64
93133,16
93134,42
93135,31
93136,83
93137,57
93138,71
93139,35
93140,43
93141,96
93142,19
93143,25
93144,31
93145,99
93146,50
93147,59
93148,38
93149,62
93150,94
93151,98
93152,6
93153,89
93154,60
93155,95
93156,62
93157,12
93158,29
93159,57
93160,93
93161,24
93162,39
93163,12
93164,54
93165,83
93166,82
93167,84
93168,56
93169,85
93170,23
93171,81
93172,23
93173,3
93174,41
93175,8
93176,90
93177,26
93178,6
93179,13
93180,99
93181,62
93182,70
93183,83
93184,15
93185,89
93186,17
93187,72
93188,86
93189,86
93190,80
93191,74
93192,43
93193,51
93194,98
93195,71
93196,32
93197,79
93198,73
93199,17
93200,10
93201,36
93202,24
93203,66
93204,31
93205,67
93206,37
93207,65
93208,36
93209,46
93210,87
93211,58
93212,99
93213,66
93214,34
93215,46
93216,12
93217,25
93218,12
93219,79
93220,4
93221,16
93222,79
93223,53
93224,3
93225,70
93226,14
93227,88
93228,82
93229,97
93230,50
93231,85
93232,29
93233,55
93234,2
93235,78
93236,78
93237,90
93238,85
93239,96
93240,97
93241,14
93242,71
93243,15
93244,61
93245,19
93246,100
93247,56
93248,15
93249,37
93250,63
93251,77
93252,59
93253,13
93254,19
93255,46
93256,25
93257,60
93258,67
93259,37
93260,17
93261,77
93262,20
93263,63
93264,41
93265,41
93266,73
93267,2
93268,95
93269,78
93270,53
93271,11
93272,10
93273,51
93274,5
93275,83
93276,16
93277,27
93278,73
93279,42
93280,7
93281,10
93282,40
93283,24
93284,13
93285,49
93286,82
93287,70
93288,47
93289,85
93290,49
93291,56
93292,45
93293,6
93294,40
93295,97
93296,27
93297,87
93298,75
93299,98
93300,30
93301,73
93302,45
93303,49
93304,95
93305,58
93306,37
93307,76
93308,19
93309,58
93310,13
93311,84
93312,88
93313,69
93314,37
93315,46
93316,43
93317,26
93318,84
93319,57
93320,1
93321,99
93322,67
93323,11
93324,24
93325,75
93326,34
93327,77
93328,47
93329,16
93330,74
93331,4
93332,30
93333,53
93334,34
93335,62
93336,38
93337,51
93338,59
93339,72
93340,79
93341,52
93342,57
93343,51
93344,23
93345,33
93346,59
93347,14
93348,73
93349,49
93350,12
93351,5
93352,50
93353,22
93354,23
93355,72
93356,50
93357,82
93358,17
93359,28
93360,51
93361,82
93362,61
93363,33
93364,40
93365,91
93366,15
93367,35
93368,36
93369,3
93370,4
93371,63
93372,30
93373,44
93374,36
93375,57
93376,83
93377,3
93378,57
93379,62
93380,77
93381,66
93382,42
93383,77
93384,95
93385,22
93386,9
93387,47
93388,38
93389,88
93390,37
93391,84
93392,53
93393,65
93394,62
93395,30
93396,51
93397,2
93398,61
93399,81
93400,51
93401,48
93402,45
93403,82
93404,31
93405,45
93406,76
93407,46
93408,16
93409,45
93410,54
93411,55
93412,5
93413,51
93414,77
93415,97
93416,38
93417,60
93418,89
93419,88
93420,47
93421,82
93422,21
93423,22
93424,8
93425,77
93426,72
93427,40
93428,74
93429,17
93430,17
93431,50
93432,65
93433,63
93434,28
93435,47
93436,82
93437,68
93438,49
93439,9
93440,94
93441,17
93442,12
93443,83
93444,58
93445,43
93446,97
93447,74
93448,77
93449,93
93450,26
93451,58
93452,56
93453,59
93454,98
93455,77
93456,53
93457,41
93458,42
93459,55
93460,83
93461,6
93462,4
93463,81
93464,93
93465,22
93466,83
93467,40
93468,79
93469,24
93470,53
93471,37
93472,58
93473,9
93474,5
93475,57
93476,47
93477,15
93478,59
93479,2
93480,40
93481,3
93482,93
93483,76
93484,30
93485,47
93486,28
93487,72
93488,12
93489,89
93490,69
93491,6
93492,34
93493,62
93494,83
93495,33
93496,36
93497,64
93498,90
93499,10
93500,26
93501,75
93502,70
93503,44
93504,63
93505,98
93506,56
93507,76
93508,24
93509,73
93510,74
93511,22
93512,9
93513,74
93514,63
93515,33
93516,7
93517,64
93518,64
93519,56
93520,45
93521,11
93522,95
93523,37
93524,93
93525,9
93526,27
93527,25
93528,36
93529,9
93530,95
93531,11
93532,77
93533,4
93534,43
93535,2
93536,57
93537,6
93538,48
93539,11
93540,89
93541,79
93542,70
93543,93
93544,78
93545,37
93546,58
93547,34
93548,59
93549,20
93550,69
93551,9
93552,58
93553,53
93554,19
93555,84
93556,74
93557,54
93558,24
93559,47
93560,58
93561,50
93562,66
93563,54
93564,75
93565,52
93566,46
93567,74
93568,76
93569,51
93570,17
93571,77
93572,17
93573,12
93574,46
93575,77
93576,81
93577,36
93578,11
93579,70
93580,71
93581,19
93582,27
93583,43
93584,7
93585,71
93586,55
93587,15
93588,1
93589,57
93590,96
93591,90
93592,58
93593,54
93594,11
93595,46
93596,24
93597,63
93598,66
93599,29
93600,28
93601,80
93602,4
93603,63
93604,64
93605,60
93606,46
93607,62
93608,49
93609,58
93610,36
93611,84
93612,87
93613,55
93614,3
93615,11
93616,15
93617,89
93618,9
93619,99
93620,26
93621,43
93622,6
93623,25
93624,61
93625,59
93626,100
93627,6
93628,16
93629,66
93630,78
93631,11
93632,85
93633,10
93634,63
93635,50
93636,40
93637,49
93638,62
93639,15
93640,11
93641,50
93642,26
93643,51
93644,76
93645,74
93646,11
93647,32
93648,5
93649,65
93650,8
93651,7
93652,54
93653,37
93654,3
93655,34
93656,75
93657,60
93658,40
93659,43
93660,34
93661,79
93662,39
93663,45
93664,13
93665,39
93666,98
93667,80
93668,66
93669,79
93670,93
93671,84
93672,67
93673,90
93674,14
93675,79
93676,81
93677,62
93678,77
93679,55
93680,86
93681,3
93682,84
93683,79
93684,92
93685,24
93686,18
93687,78
93688,31
93689,11
93690,81
93691,96
93692,76
93693,66
93694,48
93695,38
93696,21
93697,64
93698,95
93699,42
93700,22
93701,81
93702,66
93703,22
93704,34
93705,31
93706,68
93707,49
93708,49
93709,83
93710,5
93711,52
93712,5
93713,48
93714,81
93715,12
93716,47
93717,11
93718,25
93719,98
93720,81
93721,83
93722,9
93723,29
93724,66
93725,56
93726,47
93727,83
93728,37
93729,88
93730,97
93731,80
93732,46
93733,97
93734,98
93735,25
93736,2
93737,91
93738,35
93739,22
93740,93
93741,49
93742,44
93743,31
93744,9
93745,77
93746,34
93747,69
93748,26
93749,66
93750,32
93751,3
93752,3
93753,79
93754,6
93755,33
93756,97
93757,46
93758,84
93759,23
93760,25
93761,93
93762,69
93763,99
93764,3
93765,99
93766,42
93767,11
93768,28
93769,3
93770,84
93771,16
93772,59
93773,18
93774,55
93775,55
93776,35
93777,23
93778,97
93779,17
93780,40
93781,31
93782,42
93783,37
93784,48
93785,69
93786,56
93787,82
93788,34
93789,88
93790,20
93791,48
93792,69
93793,82
93794,16
93795,79
93796,24
93797,31
93798,79
93799,54
93800,63
93801,61
93802,15
93803,43
93804,92
93805,18
93806,25
93807,61
93808,55
93809,17
93810,59
93811,70
93812,75
93813,66
93814,35
93815,55
93816,50
93817,75
93818,73
93819,7
93820,65
93821,45
93822,35
93823,93
93824,41
93825,14
93826,42
93827,96
93828,14
93829,93
93830,33
93831,71
93832,31
93833,84
93834,70
93835,30
93836,35
93837,98
93838,10
93839,48
93840,72
93841,16
93842,98
93843,37
93844,7
93845,36
93846,91
93847,28
93848,74
93849,91
93850,85
93851,21
93852,25
93853,48
93854,71
93855,51
93856,36
93857,61
93858,13
93859,99
93860,4
93861,41
93862,45
93863,66
93864,57
93865,45
93866,29
93867,17
93868,38
93869,41
93870,30
93871,81
93872,76
93873,60
93874,77
93875,38
93876,78
93877,4
93878,35
93879,77
93880,14
93881,53
93882,47
93883,29
93884,66
93885,82
93886,97
93887,22
93888,12
93889,84
93890,36
93891,77
93892,74
93893,66
93894,24
93895,22
93896,11
93897,13
93898,85
93899,34
93900,86
93901,91
93902,33
93903,51
93904,67
93905,63
93906,30
93907,2
93908,13
93909,42
93910,10
93911,5
93912,35
93913,91
93914,5
93915,12
93916,1
93917,52
93918,83
93919,52
93920,50
93921,92
93922,89
93923,79
93924,95
93925,32
93926,12
93927,26
93928,57
93929,70
93930,66
93931,85
93932,55
93933,91
93934,68
93935,57
93936,54
93937,2
93938,92
93939,53
93940,38
93941,79
93942,33
93943,60
93944,53
93945,22
93946,46
93947,59
93948,80
93949,21
93950,78
93951,33
93952,87
93953,96
93954,71
93955,39
93956,63
93957,38
93958,21
93959,54
93960,75
93961,5
93962,63
93963,55
93964,69
93965,11
93966,31
93967,13
93968,29
93969,91
93970,54
93971,67
93972,39
93973,62
93974,28
93975,34
93976,95
93977,77
93978,97
93979,7
93980,60
93981,69
93982,81
93983,74
93984,73
93985,26
93986,1
93987,93
93988,59
93989,86
93990,65
93991,35
93992,82
93993,85
93994,44
93995,53
93996,27
93997,4
93998,66
93999,21
94000,62
94001,32
94002,56
94003,50
94004,50
94005,62
94006,18
94007,76
94008,50
94009,18
94010,92
94011,9
94012,35
94013,10
94014,3
94015,42
94016,1
94017,28
94018,41
94019,40
94020,29
94021,95
94022,89
94023,85
94024,83
94025,45
94026,54
94027,23
94028,48
94029,45
94030,81
94031,64
94032,98
94033,69
94034,73
94035,45
94036,9
94037,7
94038,34
94039,67
94040,31
94041,72
94042,98
94043,54
94044,26
94045,64
94046,62
94047,6
94048,24
94049,46
94050,73
94051,50
94052,36
94053,22
94054,49
94055,16
94056,74
94057,67
94058,60
94059,20
94060,77
94061,46
94062,47
94063,100
94064,72
94065,42
94066,13
94067,72
94068,3
94069,82
94070,60
94071,47
94072,76
94073,39
94074,84
94075,99
94076,85
94077,82
94078,18
94079,81
94080,51
94081,12
94082,38
94083,29
94084,74
94085,35
94086,38
94087,73
94088,56
94089,73
94090,59
94091,2
94092,68
94093,19
94094,10
94095,67
94096,52
94097,71
94098,43
94099,37
94100,12
94101,86
94102,40
94103,85
94104,69
94105,99
94106,16
94107,81
94108,82
94109,15
94110,10
94111,66
94112,14
94113,51
94114,7
94115,85
94116,25
94117,76
94118,10
94119,97
94120,74
94121,44
94122,81
94123,20
94124,87
94125,51
94126,41
94127,70
94128,90
94129,45
94130,40
94131,95
94132,42
94133,48
94134,72
94135,84
94136,62
94137,67
94138,79
94139,30
94140,68
94141,100
94142,73
94143,9
94144,48
94145,50
94146,51
94147,77
94148,49
94149,17
94150,52
94151,41
94152,23
94153,28
94154,42
94155,62
94156,83
94157,20
94158,26
94159,98
94160,94
94161,31
94162,92
94163,42
94164,50
94165,57
94166,12
94167,63
94168,52
94169,81
94170,93
94171,65
94172,13
94173,16
94174,15
94175,30
94176,45
94177,51
94178,33
94179,90
94180,41
94181,85
94182,86
94183,81
94184,11
94185,43
94186,13
94187,30
94188,63
94189,7
94190,61
94191,35
94192,30
94193,29
94194,81
94195,54
94196,75
94197,95
94198,71
94199,45
94200,28
94201,45
94202,27
94203,56
94204,32
94205,18
94206,64
94207,68
94208,83
94209,11
94210,1
94211,40
94212,91
94213,85
94214,76
94215,98
94216,28
94217,93
94218,25
94219,31
94220,72
94221,90
94222,95
94223,33
94224,62
94225,47
94226,85
94227,89
94228,69
94229,5
94230,48
94231,75
94232,16
94233,61
94234,87
94235,34
94236,1
94237,61
94238,67
94239,31
94240,48
94241,50
94242,21
94243,22
94244,78
94245,25
94246,97
94247,44
94248,89
94249,70
94250,18
94251,3
94252,75
94253,65
94254,51
94255,96
94256,95
94257,54
94258,29
94259,99
94260,32
94261,44
94262,95
94263,2
94264,70
94265,89
94266,96
94267,84
94268,88
94269,1
94270,59
94271,61
94272,93
94273,63
94274,29
94275,23
94276,26
94277,12
94278,63
94279,94
94280,46
94281,95
94282,66
94283,3
94284,76
94285,72
94286,83
94287,34
94288,13
94289,54
94290,79
94291,16
94292,80
94293,50
94294,12
94295,35
94296,26
94297,30
94298,34
94299,8
94300,1
94301,96
94302,81
94303,86
94304,32
94305,7
94306,59
94307,84
94308,24
94309,90
94310,85
94311,41
94312,78
94313,38
94314,10
94315,86
94316,45
94317,52
94318,63
94319,98
94320,96
94321,87
94322,3
94323,62
94324,68
94325,38
94326,41
94327,87
94328,33
94329,44
94330,23
94331,42
94332,20
94333,10
94334,2
94335,47
94336,76
94337,84
94338,23
94339,63
94340,67
94341,32
94342,100
94343,47
94344,5
94345,40
94346,60
94347,28
94348,62
94349,25
94350,95
94351,89
94352,15
94353,91
94354,86
94355,91
94356,51
94357,99
94358,27
94359,21
94360,73
94361,8
94362,90
94363,13
94364,66
94365,53
94366,44
94367,2
94368,94
94369,54
94370,2
94371,40
94372,97
94373,15
94374,70
94375,37
94376,43
94377,22
94378,56
94379,12
94380,7
94381,7
94382,2
94383,22
94384,17
94385,21
94386,13
94387,46
94388,75
94389,40
94390,91
94391,55
94392,9
94393,49
94394,5
94395,48
94396,68
94397,11
94398,51
94399,24
94400,84
94401,26
94402,2
94403,70
94404,83
94405,85
94406,89
94407,78
94408,34
94409,39
94410,56
94411,85
94412,33
94413,54
94414,6
94415,34
94416,85
94417,31
94418,82
94419,9
94420,24
94421,86
94422,46
94423,48
94424,51
94425,11
94426,49
94427,56
94428,48
94429,68
94430,17
94431,76
94432,89
94433,79
94434,76
94435,96
94436,95
94437,14
94438,83
94439,10
94440,1
94441,38
94442,64
94443,70
94444,26
94445,8
94446,69
94447,92
94448,41
94449,26
94450,9
94451,82
94452,43
94453,59
94454,100
94455,43
94456,30
94457,54
94458,46
94459,49
94460,81
94461,55
94462,80
94463,77
94464,48
94465,79
94466,21
94467,85
94468,81
94469,14
94470,19
94471,1
94472,2
94473,19
94474,40
94475,10
94476,50
94477,11
94478,9
94479,65
94480,73
94481,97
94482,52
94483,59
94484,10
94485,84
94486,66
94487,97
94488,39
94489,24
94490,61
94491,22
94492,62
94493,71
94494,39
94495,9
94496,2
94497,71
94498,10
94499,68
94500,97
94501,92
94502,37
94503,31
94504,41
94505,51
94506,10
94507,65
